event_name,date,fighter_1_name,fighter_2_name,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_on_FOX-Machida_vs_Rockhold,"April 18, 2015",Diego Brandao,Jimy Hettes,12,11,2,1,0,0,1,0,Featherweight,KO/TKO,1,5:00,fighter_1,http://www.ufcstats.com/fight-details/4785bf265d05d85f
UFC_on_FOX-Machida_vs_Rockhold,"April 18, 2015",Chris Dempsey,Eddie Gordon,44,37,3,3,0,0,2,1,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/642a8cc1195c5198
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Mirko Cro Cop,Gabriel Gonzaga,21,19,0,2,0,1,0,4,Heavyweight,"KO/TKO, Elbows",3,3:30,fighter_1,http://www.ufcstats.com/fight-details/6a7892754af30685
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Jimi Manuwa,Jan Blachowicz,43,44,0,0,0,0,0,0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b2bb725b17ab51b8
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Pawel Pawlak,Sheldon Westcott,30,17,3,3,0,0,5,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/63c08ecea35e8bee
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Maryna Moroz,Joanne Calderwood,12,11,0,0,1,0,0,0,Women's Strawweight,"SUB, Armbar",1,1:30,fighter_1,http://www.ufcstats.com/fight-details/fe9a58e79d54695b
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Leon Edwards,Seth Baczynski,3,0,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,0:08,fighter_1,http://www.ufcstats.com/fight-details/ec0a1c09d1b113b8
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Bartosz Fabinski,Garreth McLellan,41,13,10,0,0,2,7,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/badc8c379cc2e6ff
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Sergio Moraes,Mickael Lebout,51,47,2,0,0,0,3,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/79e293137ef6421d
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Yaotzin Meza,Damian Stasiak,17,14,2,1,3,1,11,2,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/439905344ee8035e
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Anthony Hamilton,Daniel Omielanczuk,83,36,3,1,0,0,2,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a39d0adbeffe49de
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Alexandra Albu,Izabela Badurek,42,32,0,1,1,0,0,0,Women's Strawweight,"SUB, Guillotine, Choke",2,3:34,fighter_1,http://www.ufcstats.com/fight-details/6e652cbaaa406598
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Stevie Ray,Marcin Bandel,31,3,0,0,2,0,5,0,Lightweight,"KO/TKO, Punches",2,1:35,fighter_1,http://www.ufcstats.com/fight-details/e8d336f4465e6640
UFC_Fight_Night-Gonzaga_vs_Cro_Cop_2,"April 11, 2015",Taylor Lapilus,Rocky Lee,80,37,2,1,1,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/8502afcf211973a9
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Chad Mendes,Ricardo Lamas,27,8,0,0,0,0,0,0,Featherweight,"KO/TKO, Punches",1,2:45,fighter_1,http://www.ufcstats.com/fight-details/bbebfc54abbb1d8b
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Al Iaquinta,Jorge Masvidal,55,83,0,0,0,0,0,1,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/634dbcef5111f939
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Michael Chiesa,Mitch Clarke,59,65,4,0,0,0,4,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9eb92b670eebdcd4
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Julianna Pena,Milana Dudieva,37,0,1,1,0,0,3,1,Women's Bantamweight,"KO/TKO, Elbows",1,3:59,fighter_1,http://www.ufcstats.com/fight-details/cc7afab68363e076
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Clay Guida,Robert Peralta,27,24,6,0,1,0,6,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0c25bb24dbb63655
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Dustin Poirier,Diego Ferreira,24,20,0,0,0,0,0,0,Lightweight,"KO/TKO, Punch",1,3:45,fighter_1,http://www.ufcstats.com/fight-details/12c600dc64edb403
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Liz Carmouche,Lauren Murphy,38,46,2,2,0,0,1,0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/8cf571afc2618df4
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Alexander Yakovlev,Gray Maynard,31,21,2,2,0,0,3,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/85dcf9425d3c4e56
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Tim Johnson,Shamil Abdurakhimov,22,9,1,0,0,0,2,0,Heavyweight,"KO/TKO, Punches",1,4:57,fighter_1,http://www.ufcstats.com/fight-details/f9373ab59b7a853b
UFC_Fight_Night-Mendes_vs_Lamas,"April 04, 2015",Ron Stallings,Justin Jones,50,23,0,2,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3845a6838fe00265
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Demian Maia,Ryan LaFlare,36,25,5,0,2,0,14,0,Welterweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/bc096e8ae14582ec
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Erick Silva,Josh Koscheck,14,4,0,0,1,0,0,0,Welterweight,"SUB, Guillotine, Choke",1,4:21,fighter_1,http://www.ufcstats.com/fight-details/1641d396e409a350
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Leonardo Santos,Anthony Rocco Martin,12,14,1,0,1,0,2,0,Lightweight,"SUB, Rear, Naked, Choke",2,2:29,fighter_1,http://www.ufcstats.com/fight-details/0eac602503b48b1a
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Amanda Nunes,Shayna Baszler,15,1,0,0,0,0,0,0,Women's Bantamweight,"KO/TKO, Kick",1,1:56,fighter_1,http://www.ufcstats.com/fight-details/fe5427398fd9d9dc
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Gilbert Burns,Alex Oliveira,17,29,2,0,2,0,2,0,Lightweight,"SUB, Armbar",3,4:14,fighter_1,http://www.ufcstats.com/fight-details/55c6d02e838dc60f
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Godofredo Pepey,Andre Fili,1,1,0,0,1,0,0,0,Featherweight,"SUB, Triangle, Choke",1,3:14,fighter_1,http://www.ufcstats.com/fight-details/9150344ed35f355d
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Francisco Trinaldo,Akbarh Arreola,39,34,3,0,0,0,0,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/22a243c5fba0fb46
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Kevin Souza,Katsunori Kikuno,5,1,0,0,0,0,0,0,Featherweight,"KO/TKO, Punch",1,1:31,fighter_1,http://www.ufcstats.com/fight-details/7259a1046143e632
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Leandro Silva,Drew Dober,25,22,2,0,1,0,2,0,Lightweight,"Overturned, Guillotine, Choke",2,2:45,,http://www.ufcstats.com/fight-details/b068a4ee6d842606
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Leonardo Mafra,Cain Carrizosa,94,44,5,0,0,0,9,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/632f6960544caa3c
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Christos Giagos,Jorge de Oliveira,18,0,1,0,1,0,4,0,Lightweight,"SUB, Rear, Naked, Choke",1,3:12,fighter_1,http://www.ufcstats.com/fight-details/0c299ce3719d9ea2
UFC_Fight_Night-Maia_vs_LaFlare,"March 21, 2015",Fredy Serrano,Bentley Syler,20,15,2,0,0,0,1,0,Flyweight,"KO/TKO, Punch",3,1:34,fighter_1,http://www.ufcstats.com/fight-details/c3ba8f1a4ddc0dc3
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Rafael Dos Anjos,Anthony Pettis,90,54,9,0,0,0,5,0,Lightweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/39e6cba2480c6d82
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Joanna Jedrzejczyk,Carla Esparza,53,4,0,1,0,0,0,0,Women's Strawweight,"KO/TKO, Punches",2,4:17,fighter_1,http://www.ufcstats.com/fight-details/bd52e19f2fbefdde
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Johny Hendricks,Matt Brown,36,23,9,0,0,0,5,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/66aa57912b5c5170
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Alistair Overeem,Roy Nelson,62,23,0,0,0,0,0,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7685da6f627bd98f
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Henry Cejudo,Chris Cariaso,50,22,6,0,1,0,7,0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6b07c3a9a95493cf
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Ross Pearson,Sam Stout,25,23,0,0,0,0,0,0,Lightweight,"KO/TKO, Punch",2,1:33,fighter_1,http://www.ufcstats.com/fight-details/0337fa731f5b02c1
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Elias Theodorou,Roger Narvaez,39,16,2,0,0,0,0,0,Middleweight,"KO/TKO, Punches",2,4:07,fighter_1,http://www.ufcstats.com/fight-details/27e421b97bf57d3d
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Beneil Dariush,Daron Cruickshank,27,17,1,0,2,0,4,0,Lightweight,"SUB, Rear, Naked, Choke",2,2:38,fighter_1,http://www.ufcstats.com/fight-details/d61a7b593218234b
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Jared Rosholt,Josh Copeland,22,9,2,0,0,0,2,0,Heavyweight,"KO/TKO, Punches",3,3:12,fighter_1,http://www.ufcstats.com/fight-details/0027e179b743c86c
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Ryan Benoit,Sergio Pettis,28,39,1,1,0,0,0,1,Flyweight,"KO/TKO, Punch",2,1:34,fighter_1,http://www.ufcstats.com/fight-details/875304f54becda0e
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Joe Duffy,Jake Lindsey,15,6,0,0,0,0,0,0,Lightweight,"KO/TKO, Punch",1,1:47,fighter_1,http://www.ufcstats.com/fight-details/d4d6c5ff6bef93ce
UFC_185-Pettis_vs_Dos_Anjos,"March 14, 2015",Germaine de Randamie,Larissa Pacheco,29,8,0,0,0,0,0,0,Women's Bantamweight,"KO/TKO, Punch",2,2:02,fighter_1,http://www.ufcstats.com/fight-details/1cde536c460b1a0e
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Ronda Rousey,Cat Zingano,0,0,0,0,1,0,0,0,Women's Bantamweight,"SUB, Armbar",1,0:14,fighter_1,http://www.ufcstats.com/fight-details/e083c7ae1548e08a
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Holly Holm,Raquel Pennington,44,40,0,0,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/31e62d34abc3a762
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Jake Ellenberger,Josh Koscheck,15,7,0,1,1,0,1,0,Welterweight,"SUB, North-South, Choke",2,4:20,fighter_1,http://www.ufcstats.com/fight-details/618b581f14a37e06
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Alan Jouban,Richard Walsh,12,10,0,0,0,0,0,0,Welterweight,"KO/TKO, Elbow",1,2:19,fighter_1,http://www.ufcstats.com/fight-details/9f4bc2063685211c
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Tony Ferguson,Gleison Tibau,11,2,1,0,2,0,1,0,Lightweight,"SUB, Rear, Naked, Choke",1,2:37,fighter_1,http://www.ufcstats.com/fight-details/ffea776913451b6d
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Roan Carneiro,Mark Munoz,1,0,0,0,1,0,2,0,Middleweight,"SUB, Rear, Naked, Choke",1,1:40,fighter_1,http://www.ufcstats.com/fight-details/fe49ef11584415d0
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Roman Salazar,Norifumi Yamamoto,16,19,1,0,0,0,0,0,Bantamweight,CNC,2,2:37,,http://www.ufcstats.com/fight-details/28255055879685bc
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Tim Means,Dhiego Lima,23,7,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,2:17,fighter_1,http://www.ufcstats.com/fight-details/203b3098d892c3b1
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Derrick Lewis,Ruan Potts,53,7,0,1,0,1,2,1,Heavyweight,"KO/TKO, Punches",2,3:18,fighter_1,http://www.ufcstats.com/fight-details/f3e1c02ce14bccfe
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Valmir Lazaro,James Krause,87,87,0,0,0,0,0,0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/adc1038ed2e76391
UFC_184-Rousey_vs_Zingano,"February 28, 2015",Masio Fullen,Alex Torres,41,37,1,2,0,0,0,0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5c827dd56a08f700
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Frank Mir,Antonio Silva,10,1,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punch",1,1:40,fighter_1,http://www.ufcstats.com/fight-details/223f9a750428e1d0
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Michael Johnson,Edson Barboza,38,31,1,0,0,0,0,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d785f22c4cc99a3d
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Sam Alvey,Cezar Ferreira,4,13,0,0,0,0,0,0,Middleweight,"KO/TKO, Punches",1,3:34,fighter_1,http://www.ufcstats.com/fight-details/1574bb7476c9e556
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Adriano Martins,Rustam Khabilov,12,18,3,0,0,0,3,0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/4228886e94a25a63
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Frankie Saenz,Iuri Alcantara,44,31,3,2,0,0,1,3,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c7cbf6b47051fa7d
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Santiago Ponzinibbio,Sean Strickland,50,44,1,2,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/82e713f037e37fe9
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Marion Reneau,Jessica Andrade,6,6,0,0,1,0,0,0,Women's Bantamweight,"SUB, Triangle, Choke",1,1:54,fighter_1,http://www.ufcstats.com/fight-details/76726a66840ccfa4
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Matt Dwyer,William Patolino,13,8,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,3:14,fighter_1,http://www.ufcstats.com/fight-details/ec659c4e19f62700
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Mike de la Torre,Tiago Trator,16,7,0,0,0,0,0,0,Featherweight,"KO/TKO, Punch",1,2:59,fighter_1,http://www.ufcstats.com/fight-details/a7ff11c5dfe65e86
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Douglas Silva de Andrade,Cody Gibson,39,30,0,0,0,0,2,0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/10cff9ac7ce89c28
UFC_Fight_Night-Bigfoot_vs_Mir,"February 22, 2015",Ivan Jorge,Josh Shockley,25,22,3,0,1,0,4,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b6a609806d44659f
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Benson Henderson,Brandon Thatch,57,44,3,2,1,0,5,0,Welterweight,"SUB, Rear, Naked, Choke",4,3:58,fighter_1,http://www.ufcstats.com/fight-details/fb5ce6329f243d8b
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Max Holloway,Cole Miller,57,31,1,0,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/509bd83b00e4ab7c
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Neil Magny,Kiichi Kunimoto,76,10,3,1,1,0,2,1,Welterweight,"SUB, Rear, Naked, Choke",3,1:22,fighter_1,http://www.ufcstats.com/fight-details/0bdb170e1fef36b6
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Daniel Kelly,Patrick Walsh,61,50,0,1,0,0,0,1,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/60820d105e57d5d6
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Kevin Lee,Michel Prazeres,62,33,4,3,3,0,3,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/dcee56e0cbfacb45
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Ray Borg,Chris Kelades,19,4,5,0,4,0,6,1,Flyweight,"SUB, Kimura",3,2:56,fighter_1,http://www.ufcstats.com/fight-details/1a3572d1502efdf4
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Efrain Escudero,Rodrigo de Lima,94,24,2,3,0,0,0,3,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a4badfa86304f799
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Chas Skelly,Jim Alers,42,33,0,1,0,1,0,1,Featherweight,"KO/TKO, Punches",2,4:59,fighter_1,http://www.ufcstats.com/fight-details/b91807add93763c9
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",Zach Makovsky,Tim Elliott,21,43,6,1,0,0,8,1,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/93ac52a9fdca03e1
UFC_Fight_Night-Henderson_vs_Thatch,"February 14, 2015",James Moontasri,Cody Pfister,32,12,0,0,1,0,1,0,Lightweight,"SUB, Rear, Naked, Choke",2,1:49,fighter_1,http://www.ufcstats.com/fight-details/357781ff34a3d39f
UFC_183-Silva_vs_Diaz,"January 31, 2015",Anderson Silva,Nick Diaz,108,77,0,0,0,0,0,0,Middleweight,Overturned,5,5:00,,http://www.ufcstats.com/fight-details/f4e490d25bd62d39
UFC_183-Silva_vs_Diaz,"January 31, 2015",Tyron Woodley,Kelvin Gastelum,27,32,0,0,0,0,0,0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d52a5d085bfa569b
UFC_183-Silva_vs_Diaz,"January 31, 2015",Al Iaquinta,Joe Lauzon,59,32,1,0,0,0,0,0,Lightweight,"KO/TKO, Punches",2,3:34,fighter_1,http://www.ufcstats.com/fight-details/cbb4673397b5e96f
UFC_183-Silva_vs_Diaz,"January 31, 2015",Thales Leites,Tim Boetsch,20,26,1,0,2,0,4,1,Middleweight,"SUB, Arm, Triangle",2,3:45,fighter_1,http://www.ufcstats.com/fight-details/776a8a645868f616
UFC_183-Silva_vs_Diaz,"January 31, 2015",Thiago Alves,Jordan Mein,23,37,0,0,0,0,0,0,Welterweight,"KO/TKO, Kick",2,0:39,fighter_1,http://www.ufcstats.com/fight-details/0a2f344e419bd4fd
UFC_183-Silva_vs_Diaz,"January 31, 2015",Miesha Tate,Sara McMann,23,34,0,1,2,0,4,4,Women's Bantamweight,M-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7fa227a1c5ef2238
UFC_183-Silva_vs_Diaz,"January 31, 2015",Derek Brunson,Ed Herman,11,0,0,0,0,0,0,0,Middleweight,"KO/TKO, Punch",1,0:36,fighter_1,http://www.ufcstats.com/fight-details/b347480405118de5
UFC_183-Silva_vs_Diaz,"January 31, 2015",John Lineker,Ian McCall,38,40,0,1,3,0,0,1,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c699c0e56664ff11
UFC_183-Silva_vs_Diaz,"January 31, 2015",Rafael Natal,Tom Watson,67,29,8,0,0,0,1,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fa537adfb4a7b719
UFC_183-Silva_vs_Diaz,"January 31, 2015",Ildemar Alcantara,Richardson Moreira,21,15,0,0,0,0,1,0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5b0ebb843af7465e
UFC_183-Silva_vs_Diaz,"January 31, 2015",Thiago Santos,Andy Enz,20,1,0,0,0,0,0,0,Middleweight,"KO/TKO, Punches",1,1:56,fighter_1,http://www.ufcstats.com/fight-details/6451724f8a836167
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Anthony Johnson,Alexander Gustafsson,30,10,0,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,2:15,fighter_1,http://www.ufcstats.com/fight-details/f47a32ec7dfda660
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Gegard Mousasi,Dan Henderson,4,4,0,0,0,0,0,0,Middleweight,"KO/TKO, Punch",1,1:10,fighter_1,http://www.ufcstats.com/fight-details/c910d2fe570b368a
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Ryan Bader,Phil Davis,26,35,1,0,0,0,0,0,Light Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c3544bce29be1281
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Sam Sicilia,Akira Corassani,10,10,0,0,0,0,0,0,Featherweight,"KO/TKO, Punch",1,3:26,fighter_1,http://www.ufcstats.com/fight-details/eb0775cf8ee7a4e6
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Albert Tumenov,Nico Musoke,87,65,0,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/eab6e19a2a2a67f0
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Kenny Robertson,Sultan Aliev,14,8,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,2:42,fighter_1,http://www.ufcstats.com/fight-details/c565bf49fce2a4cd
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Makwan Amirkhani,Andy Ogle,6,0,0,0,0,0,0,0,Featherweight,"KO/TKO, Punches",1,0:08,fighter_1,http://www.ufcstats.com/fight-details/9c1d4f57a997a490
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Nikita Krylov,Stanislav Nedkov,13,4,0,0,1,0,0,0,Light Heavyweight,"SUB, Guillotine, Choke",1,1:24,fighter_1,http://www.ufcstats.com/fight-details/b2398418be9a3442
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Mairbek Taisumov,Anthony Christodoulou,37,9,2,0,0,0,0,0,Lightweight,"KO/TKO, Punches",2,0:38,fighter_1,http://www.ufcstats.com/fight-details/ee65977baeca3c85
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Mirsad Bektic,Paul Redmond,34,2,2,0,0,0,13,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c740ceb0427b6317
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Viktor Pesta,Konstantin Erokhin,35,17,4,0,0,0,4,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/96f09d5db68951ef
UFC_on_FOX-Gustafsson_vs_Johnson,"January 24, 2015",Neil Seery,Chris Beal,56,39,1,2,4,0,1,3,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f88fefd5df0ba06c
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Conor McGregor,Dennis Siver,64,32,0,0,0,0,1,0,Featherweight,"KO/TKO, Punch",2,1:54,fighter_1,http://www.ufcstats.com/fight-details/3d468536e8904b93
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Donald Cerrone,Benson Henderson,57,86,1,0,0,0,1,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/93569f4876c20488
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Uriah Hall,Ron Stallings,27,10,0,0,0,0,0,0,Middleweight,KO/TKO,1,3:37,fighter_1,http://www.ufcstats.com/fight-details/837a7a922066b214
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Gleison Tibau,Norman Parke,38,43,2,0,0,0,0,0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/293919e355b362b1
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Cathal Pendred,Sean Spencer,49,52,4,0,0,0,3,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6359bba789ce28ae
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Lorenz Larkin,John Howard,29,10,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",1,2:17,fighter_1,http://www.ufcstats.com/fight-details/90e5169190971647
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Chris Wade,Lipeng Zhang,47,28,4,0,0,0,3,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/cf38ced734978fb8
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Paddy Holohan,Shane Howell,42,22,3,0,2,0,7,0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2d24929eaadf0351
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Johnny Case,Frankie Perez,59,16,4,1,0,1,6,0,Lightweight,"KO/TKO, Punches",3,1:54,fighter_1,http://www.ufcstats.com/fight-details/53d2d2de5c4cccf2
UFC_Fight_Night-McGregor_vs_Siver,"January 18, 2015",Charles Rosa,Sean Soriano,37,69,5,3,4,0,10,0,Featherweight,"SUB, D'Arce, Choke",3,4:43,fighter_1,http://www.ufcstats.com/fight-details/85e57ad2b3831621
